ID;status;About
4243231;contratado;"Em minha jornada profissional, já atuei como Analista de Processos em setores como Controladoria, Financeiro, Orçamento, Fiscal e Contabilidade, utilizando as melhores práticas do CBOK e ferramentas como SWOT, 5H2H,PDCA, Matrix GUT, RICE, BPMN, entre outros, para construção de requisitos de negócios e criação de sistemas. Essa experiência me possibilitou desenvolver a visão sistêmica de negócio, conseguindo identificar o processo de ponta a ponta para maximizar a eficiência operacional.

A partir disto em um dado momento, me fez chegar à Gestão de Projetos tradicionais, utilizando as melhores práticas do PMBOK, gerenciando projetos em grande maioria na área de Tecnologia da Informação.

Ao buscar melhores formas de entregar valor para o negócio por meio da gestão de projetos, conheci o universo da Agilidade e seus frameworks (LEAN, SCRUM, KANBAN, XP) e pude perceber como esses modelos fazem muito mais sentido ao cenário de gestão de pessoas e negócios que vivemos atualmente.

Tive a oportunidade de atuar como Product Owner de um produto de software e coloquei em prática alguns conceitos e artefatos do SCRUM e pude colher bons frutos dessa jornada.

Hoje trabalho como Gerente de Projetos Ágeis na área de Inovação e tenho como propósito criar um modelo de gestão de projetos adaptativos que faça sentido para organização, atrelado à gestão de portfólio (Lean Portfólio) que façam entregas de valor continuamente e que estejam alinhadas aos indicadores de negócio para possibilitar as empresas a pensarem em novos produtos e novos negócios.

Ah! Sou Graduanda em Engenharia de Produção.
Sou formada em Tecnólogo em Logística.
Tenho certificação em CSM (Professional Scrum Master).
Também tenho certificação em OKR Coach e meu nível de inglês é intermediário! :)"
4257391;contratado;"Olá, sou uma entusiasta apaixonada por tecnologia e sou UX/UI Designer trainee. Ao longo da minha trajetória adquiri soft skills importantes como comunicação com o público, experiência em pesquisas, comprometimento, observação, empatia, determinação, raciocínio crítico e flexibilidade. Sou movida a desafios e estou sempre em busca do melhor de mim para todas as atividades propostas. Busco desenvolvimento profissional constante para atender da melhor forma às necessidades dos usuários e de negócio.

kacy.cs@gmail.com"
4317119;contratado;Após 6 semestre de Engenharia Civil cursados na Universidade Luterana do Brasil, resolvi trocar de área, iniciando então Analise e Desenvolvimento de Sistemas pela Uniasselvi e atualmente Operador de Lingotamento Continuo na empresa Gerdau - Aços Longos Brasil e Iniciante no ramo de tecnologia, procurando novos desafios para evoluir.
3205627;contratado;Dez anos de experiência em atividades na área de TI, desempenhando papéis como: Consultor em BPM / RPA, Desenvolvedor, Analista de Processos, UX/UI Designer e Analista de Testes.
4003060;contratado;"Especialista em análise e desenvolvimento de sistemas;
Experiência em Java 7, 8 e 11 Richfaces, JPA, JSF, Jasper Reports, Spring Boot, Spring Data, Spring MVC e Spring Security. Maven e testes unitários com Junit; 
Experiência em Visual Basic 5,6 (COM+), PHP (OO e Zend Framework) e o framework .Net (C#, VB.Net, Core), ASP.Net, ADO.Net (framework 2.0, 3.5, 4.0), Linq to SQL, Entity Framework, MVC 4, ASP, ;
Experiência em desenvolvimento de APIs em RESTful (SpringBoot e WCF);
Experiência em banco de dados SQL e NOSql: SQL Server, MySql Server, Oracle e MongoDB; 
Experiência com Integration Services (ETL) e Tableau. 
Gestão de projetos de sustentação na área acadêmica. 
Conhecimentos em R e Ruby. 
Experiência com Git, Bitbucket, SourceSafe, SVN, TFS e Jenkins. 
Capacidade para aprender e desenvolver em novas tecnologias, com aptidão para identificar problemas e desenvolver soluções."
4143277;contratado;"Desenvolvedor Javascript, com 14 anos de experiência com desenvolvimento. Também possui sólida experiência em UX/UI. 

Domina aplicações Javascript, com plenos conhecimentos em ReactJS, Redux, EmberJS, AngularJS, NodeJS, jQuery, processadores SASS e LESS, versionamento Git, HTML5 e CSS3 e outras tecnologias."
3497821;contratado;"Professional with 14 years of experience in visual design, Bachelor in Design and graduating in Philosophy, working with: 
- UX/UI Design, digital arts, social media, final art, web design, diagramation, creative processes and art direction.

Last 6 years working on projects as UX/UI designer: Benchmarching, user analysis, co-creation workshops with the team, wireframes, prototyping and some HTML and CSS. I'm also part of Product Discovery, with research, interviews and Ux Research practices.

Expertises:
- Figma;
- Adobe: Photoshop, Illustrator, XD, Premiere, After Effects, InDesign, Lightroom;
- OBS Studio;
- Agile Methodology."
4045084;contratado;"A lead problem-solving with knowledge of all phases of Software Development Life Cycle (SDLC). Over the last 14 years, I have been working with support, telecom, coding, testing, refactoring, and documentation in distinct automation industries. 
Automation Engineering is one of my passions. During my graduation, I have participated in two Z-Tronics competition at my university. At that time, I developed my first coding knowledge using Assembly and C processors. As a developer, I believe it is crucial to keep learning new technologies due to daily unstopping tech growth. So, I am a self-student that is always searching for personal improvement. Consequently, I have learnt diverse languages, tools, and methodologies such as Java 8, Spring-FrameWork, AngularJs, Angular, Python, Django, MongoDB, and Postgresql. At my GitHub profile, you can see part of my portfolio."
4020647;contratado;"UX&UI Designer 
My experience in the industrial field with my first Graphic Design career has allowed me to meet different companies in the manufacturing field.
And now in the UX role, for user research I develop the Desing Thinking methodology where I have managed to translate solutions into web platforms and apps.
SKILLS
Interaction: Wireframing / Research / Prototyping / User test
Visual: Illustration / Drawing / Sketching / Video-editing
Software: Adobe suite / Figma, Axure / Sketch, Marvel/ Invision
Layout: Html 5/ CSS / WordPress / Wix
UX Methods: Design Thinking / Heuristic Evaluation / Benchmark / Card Sorting
Framework: Empathy Map   / Journey Map / As -Is  / To - be/ User People
Research: Interviews  / Polls / Reports / User report
Collaborative: Miro/ Trello / Mural  / Jamboard
MAC & PC 
ventas@lizethgalvez.com"
4380374;contratado;"Sou um QA Pleno na NTConsult com 1 ano de experiência em testes de Software. Atuando em times ágeis com testes funcionais, regressão e exploratórios participei de todo processo de desenvolvimento do software, do refinamento a review antecipando problemas e identificando inconsistências. Durante minha carreira eu participei de competições de robótica regionais e nacionais, que me ajudaram hoje, a entender o processo de desenvolvimento, pesquisa e trabalho em equipe.

Ferramentas:

- Selenium WebDriver, JUnit, RestAssured, Postman, SoapUI, Rally, Jira Atlassian.

Linguagens que já utilizei:

- Java, Python, MySQL

Outros:

- BDD, cucumber, Gherkin, SCRUM, GIT"
3653508;contratado;"Hello, my name is Lucas.
I'm graduated in Analysis and Systems Development and I'm certified Scrum Product Owner® by the Scrum Alliance. I have 5 years of experience in team management and project management. I worked as a Product Owner, Scrum Master and QA Analyst during these years. I have always bring excellence in processes and methodologies to help create an agile mindset. I'm very organized and I try to do things as correctly as possible. I believe that everything begins with transparency and good communication.

It is a pleasure and an honour to connect with you."
3263953;contratado;Experienced Analyst with a demonstrated history of working in the information technology and services industry. Skilled in Mac OS X Server, Microsoft Word, Jenkins, Behavior-Driven Development (BDD), and Java. Strong research professional with a Graduação focused in Tecnologia em Banco de Dados from Uninove - Universidade Nove de Julho.
3806513;contratado;Sou Graduado em Tecnologia de Sistemas para Internet e um apaixonado por tecnologia, meu interesse mais recente é NLP. Sou aluno de Especialização em Machine Learning, gosto muito de aprender e compartilhar conhecimento. Não tenho medo de mudanças, pois são elas que nos transformam, tanto como profissionais quanto pessoas.
4235678;contratado;Passionate about technology from a very early age, focused my studies and strengths to position myself in the job market as someone, who besides always looking for solutions that contribute to the well-being of everyone (including PwD's), also contributes to a better interaction in the team.
3970616;contratado;"Psicóloga, com 10 anos de experiência trabalhando em startups, apoiando o rápido crescimento das empresas e as metas de negócios, possibilitando e incentivando o delineamento da comunicação das expectativas profissionais do time e da linha de negócios.

Atuei como Business Partner e Head de RH com comunicação interna, desenvolvimento organizacional, orientação de liderança, remuneração, construção de metas, avaliação de desempenho, organização de processos, recrutamento, cultura e clima. Muito criativa, dinâmica, de rápida aprendizagem, de abordagem ágil e prática."
4289017;contratado;"Atuo na área de TI há mais de 20 anos, sendo mais de 3 anos com experiência em Agilidade. 

Minha formação: Tecnólogo em Processamento de Dados, Graduado em Ciência da Computação e MBA em Arquitetura de Solução.

Atuei como desenvolvedor por mais de 10 anos, e outras áreas de conhecimentos como:  Analista de Negócio, Líder de Fábrica de Software, Scrum Master e Agilista. 

Sou apaixonado por AGILIDADE, INOVAÇÃO e TRANSFORMAÇÃO DIGITAL. 

Na minha Jornada profissional, conquistei skills, tantos, de Engenharia, de Produto e Liderança, assim, consigo manter uma boa comunicação e negociação nestas áreas de conhecimento.

Trago na bagagem, experiências em empresas do ramo de Varejo, Farmacêutico, Logístico, Seguros, entre outras de pequeno, médio e grande porte."
4274567;contratado;"Apaixonado pela programação, autodidata e dinâmico, busco sempre evoluir acompanhando a evolução na área de tecnologia e desenvolvimento de aplicações web com segurança, performance e escalabilidade na arquitetura de microsserviços.

Atualmente possuo conhecimento em:
- Java (Spring, Quarkus)
- Apache Kafka
- Wildfly Server Application
- Keycloak
- JavaScript (Node.js, NestJS, Vue.js)
- TypeScript (Angular)
- Python
- PostgreSQL, MySQL Server
- MongoDB (NoSQL)
- Hasura (GraphQL)
- Firebase Platform
- Ionic (Typescript) 
- Flutter (Dart)
- HTML, CSS, SCSS, SASS
- Angular Material, Bootstrap, PrimeNG"
3948380;contratado;"https://dsmovie-maksuedson.netlify.app/ obs aguardar 2 minutos pois esta no heroku
https://maksuedson-sds2.netlify.app/
https://maksuedson-dsvendas-dashboard.netlify.app/
https://dsmetavenda.netlify.app/

https://github.com/Maksuedson/dsdeliver-sds2
Sistema desenvolvido com spring-boot no back-end e react no front-end

English Intermediate Level B1, I can talk with native speakers

•	Lógica de programação e algoritmos
•	Sintaxe da linguagem Java
•	Classes, atributos e métodos
•	Construtores, sobrecarga, encapsulamento
•	Estruturas de dados: arrays e coleções
•	Enumerações, composição
•	Herança, polimorfismo, interfaces
•	Tratamento de exceções
•	Generics
•	Programação funcional e expressões lambda, Stream API
•	Manipulação de arquivos
•	JDBC para acesso a dados baseado em SQL
•	JavaFX para interface gráfica

•	Git / Github para versionamento

•	Spring Boot - principal framework Java para desenvolvimento comercial em Java
•	JPA / Hibernate para acesso a dados com mapeamento objeto-relacional (ORM)

•	Maven para gerenciamento de dependências de projeto

•	Spring Data JPA - framework para acesso a dados ORM
•	Versão: Spring Boot 2.0.x e 1.5.x

•	Mapeamento objeto-relacional com JPA
•	Acesso a dados com Spring Data
•	Desenvolvimento em camadas
•	Criação de API REST com serialização JSON"
3809980;contratado;" Mais de 8 anos de experiência com Engenheiro de Dados, usando Python, C ++ ou Java, atuo aproximadamente por 5de  experiência usando o sistema de eco Big Data Hadoop, Hive, HDFS, Spark, Hbase, 5 anos no uso de Python em engenharia de dados, Cloudformation ou como orientado a objetos (Pandas, biblioteca Spark, biblioteca NumPy ou SciPy) 4 ano de experiência na plataforma GCP em funções do IAM, migração de aplicativos, uso de armazenamento em nuvem, BigQuery, fluxo de dados, dataProc; 4 anos de experiência em pipeline de processamento de dados, incluindo rastreamento de dados (data crawling), limpeza, processamento, ETL;  fundamentos de ciência da computação: algoritmos, estruturas de dados e programação orientada a objetos, hábil em programação de linguagem de alto nível, linguagem adequada para engenharia de dados: Python / R / Java;
    Arquiteturas de banco de dados;
    Experiência com integração API;
    Capacidade de preparar código para revisão e revisar código concluído;
    Compreensão das necessidades do cliente e estratégia de negócios;
    Experiência com bancos de dados SQL e NoSQL relacionais e de grafos: MongoDB, Neo4j, BigQuey, Elastic Search;  princípios e padrões de arquiteturas de processamento de dados (batch, streaming, lambda, serverless, etc); dev-Ops experiência no gerenciamento de serviços no GCP (Ansible, Docker, Kubernetes); experiência com serviços em nuvem: GCP, AWS, Azure etc; conhecimento de ferramentas, frameworks e práticas de ETL: Airflow, Python 3; visualização de dados e sistemas de painel (Tableau, Power BI, Plotly, Seaborn, Matplotlib).
Análise de imagens usando o Tensorflow e o Keras;
Desenvolvimento usando as bibliotecas scikit-learn;
Processamento usando GPU;
Consultoria em Data Sciense  e modelos Machine Learning e Deep Learning;
Inglês Intermediário/Avançado. 
Caso queira desenvolver algum projeto de Data Sciense ou Engenharia de dados, por favor entre em contato.
Consultoria em Segurança e Governança de dados em Big Data.
Especialista em Inteligência Artificial- IA Specialist.
Experiência em projetos nas áreas:
-NPL
-Data Visualisation 
- Data Marketing 
- Modelos para Score
-TensorFlow aplicado a área Médica e saúde ."
4026973;contratado;"Tenho 17 anos de experiência na área de Recursos Humanos generalista, com ênfase em Departamento de Pessoal, em empresas de pequeno, médio e grande porte, nos segmentos da indústria, comércio, escritório contábil, entre outros.

Possuo sólida experiência na gestão e cálculos da folha de pagamento, implantação e envio dos eventos do eSocial, consultoria para o cliente interno e externo, gestão de benefícios e gestão dos encargos (RAIS, CAGED, DIRF, DARF, SEFIP/GFIP, DCTFWEB, demais obrigações acessórias).

Tenho conhecimento nos processos de admissões, rescisões, décimo terceiro, cálculos de férias e ponto eletrônico, além de controle dos programas de saúde ocupacional (PPRA, PCMSO e LTCAT),  CIPA, programa jovem aprendiz, atendimento aos colaboradores esclarecendo dúvidas sobre práticas e políticas do setor e da empresa, legislação trabalhista, reforma trabalhista, convenções coletivas. Experiência com tomadores de serviço e alocações. 

Conhecimento generalista dos demais subsistemas de Recursos Humanos, como: recrutamento e seleção,  alinhamento de perfil junto as lideranças, treinamento, integração de novos colaboradores, desenvolvimento de manuais de procedimentos, processos, práticas e políticas de RH.

Realizei trabalho de implantação de processos junto a contabilidade para melhoria quanto às informações da folha de pagamentos, encargos e benefícios, onde anteriormente eram utilizadas planilhas e passou-se a serem feitos via lançamento junto aos módulos de folha e benefícios para que a integração fosse mais assertiva.

Experiências nos ERP's: Sênior, Domínio, Prosoft, SCI

Excel: intermediário à avançado

Inglês: Básico (me dedicando a aprender)

Sou uma profissional que pensa fora da caixa, amo tecnologia, pessoas!

Fique a vontade para me contatar:
E-mail: marcisiane@gmail.com"
3535752;contratado;"Profissional flexível, com mais de 10 anos de experiência em Qualidade de Software, tendo facilidade em adaptar-se a novos ambientes e rotinas e em busca de desafios profissionais. Possuo conhecimento em metodologias (ágeis e tradicional), ferramentas, processos e operações em projetos de testes. 

Atualmente, desempenhando as funções de Analista de Testes Automatizados da plataforma Win The Market na MC1. "
3943361;contratado;"English Resume: https://drive.google.com/file/d/11F0BsYPqQH3uTOSfU7NW8u3Cq99Sydzg/view?usp=sharing
CV em Português: https://drive.google.com/file/d/13iRJdQ2g8D2JK3Coc34KjFgZyAPxfiZn/view?usp=sharing"
3797190;contratado;Atuo na área de Ciência de dados, buscando gerar conhecimento a partir de fontes diversas de dados, assim gerando insights e inteligência ao negócio, através de análise do cenário, bem como com a criação e deploy de modelos de Machine learning, antecipando a tomada de decisões em diversos aspectos.
4549596;contratado;"I get a lot of messages from recruiters. To respect both of our time, instead of messaging me, please fill out this form: https://forms.gle/AqqGqfy6iw3cAvkWA

My GitHub: https://github.com/marcusvoltolim

As a Senior Software Engineer with 8 years of total experience, I mainly work with Java and Groovy, Spring Boot, and AWS, also maintained Golang and NodeJS projects.

Use agile methodologies such as Scrum and Kanban and design and build applications in different architectures, such as microservices, message-based, and monolithic, also MVC and API RESTful patterns.

Already trained interns, instructed junior developers, interviewed candidates and facilitated the jobs of teammates. Worked in teams of 3 to 10 people and on projects of varying sizes such as processing hundreds of thousands of documents every day.

Technologies and tools: Groovy, Java, Spring Boot (WEB, JPA, Security, WebFlux), Grails, RxJava, Vert.x, Lombok, AWS (EventBridge, SNS, SQS, S3, DynamoDB, KMS), RabbitMQ Tests (Spock, JUnit, Sonar, Mockito, TDD), Terraform, Git (Github, Gitlab), CI/CD (Gradle, Maven, Jenkins, Docker), and IntelliJ IDE."
4351475;contratado;Graduado  em  Engenharia  de  Software  pela  Universidade  Federal  do Ceará  –  (UFC)  com  graduação  sanduíche  pela  Universidad  Miguel Hernández  de  Elche  (UMH  -  Espanha).  Mestrando  em  Ciências  da Computação pela Universidade Estadual do Ceará (UECE).
4459063;contratado;Desenvolvedor full stack há mais de 6 anos atualmente tenho focado a minha carreira em desenvolvimento back-end e devops, atuando em diversas frentes e desafios de seguimentos diferentes, como produtos da área de turismo, produtos da área de transporte de carga por návios e atualmente produtos de pagamentos digitais com QR Code. Em minha jornada já passei por desafios de gestão de pessoas e de softwares com alto nível de complexidade, integrações e também tecnologias legadas, como também tecnologias novas como progração reativa, fila de mensageria, etc. Atualmente faço parte da squad de pagamentos com QR Code da companhia Cielo terceirizado por meio meio da consultoria Sesedia.
4282608;contratado;"Mais de 20 anos de experiência na área de desenvolvimento de sistemas inicialmente utilizando Clipper e delphi e com mais de dez anos de experiência em java, análise de software, implantações, participação na elaboração de manuais e treinamentos;
• Desenvolvimento/implantação de sistemas como: Rastreamento de veículos, sistemas bancários, administração Hospitalar, Seguradoras e Tesouraria

Especializações: 
• Desenvolvimento JavaEE
• Conhecimento solido em JSF primafeces, Struts e React
• Micro serviços utilizando Rest
• Metodologias de logística e armazenagem de medicamentos.
• Contabilidade Publica.
• Conhecimento em Responsabilidades Fiscais como SPED e Sintegra.
• Conhecimentos em UML, ITIL, SCRUM, XP e práticas de PMI segundo PMBOK.
• Conhecimento em banco de dados Oracle, PostgreSQL, SQLServer, arquitetura e engenharia de software;
• Administração em servidores linux."
4232750;contratado;"Sou desenvolvedor Java e tenho conhecimento/habilidades em: Java 8+, Spring(MVC, Security, Cloud, Microserviços, RESTful, REST, Hibernate, JSF, JSP, Webflux/Reactive, Reflections, JWT, JMS, ActiveMQ/RabbitMQ, TDD), Swagger editor, Responsive Web Development, Git.

Sou tecnólogo em Analise e Desenvolvimento de sistemas na FIAP sou empenhado e muito focado, estou sempre aprendendo uma nova tecnologia, diariamente buscando cursos e desafios práticos voltados a resolução de problemas."
4000799;contratado;"Sou um profissional focado e dedicado, tenho mais de 10 anos de experiência no mercado de TI voltado em Desenvolvimento de Aplicações/Sistemas (API's Rest, ERP's), vasto conhecimento e experiência com Banco de Dados Relacional. Muita vontade de aprender e repassar minhas experiências caso necessário. Entendo apoio e aplico o continuo aprendizado.
Linguagens Principais: Java, Angular, PL-SQL, Delphi
Linguagens Secundárias: Node, JavaScript, C#, Ruby
Ferramentas de Versionamento: Git, GitHub, GitLab, SVN
Metodologia Agil: Scrum / Ferramentas Ágeis: Jira, Trello 
Servidores/Ferramentas já utilizadas: Kubernates, Docker, Linux, ServidorTomCat, WebLogic, Heroku, WindowsServer - IIS
Bancos de dados relacionais: Oracle, Postgres, Firebird, SQL-Server
Bancos NoSQL: MongoDB;

I am a focused and dedicated professional, I have more than 10 years of experience in the IT market focused on Application/System Development (Rest API's, ERP's), vast knowledge and experience with Relational Database. Great willingness to learn and pass on my experiences if needed. I understand support and apply continuous learning.
Main languages: Java, Angular, PL-SQL, Delphi
Secondary languages: Node, JavaScript, C#, Ruby
Versioning Tools: Git, GitHub, GitLab, SVN
Agile Methodology: Scrum / Agile Tools: Jira, Trello 
Servers/Tools already used: Kubernates, Docker, Linux, TomCat Server, WebLogic, Heroku, WindowsServer - IIS
Relational databases: Oracle, Postgres, Firebird, SQL-Server
NoSQL databases: MongoDB;"
4333210;contratado;Desenvolvedor Python em formação, com experiência prévia em SEO e Engenharia de dados.
4040854;contratado;"-= Back-end (Java) =-
Java 
Servlet
Maven
JPA
Hibernate
Spring
Jersey
JAX-RS (Rest)
JAX-WS (SOAP)

-= Front-end =-
HTML/5
CSS/3
JavaScript
Ajax
JQuery
TypeScript
Angular
PrimeFaces
Laravel

-= Testing =-
JUnit 
Mockito 
Unnitest

-= Database =- 
Oracle
SQL Server 
MySql 
PostgreSQL
Mongo

-= Business Process Management =-
Camunda
Appian
Bizagi Studio
Bizagi Modeler

-= Robotic Process Automation =-
Automation Anywhere"
4445595;contratado;I’m software engineer with +7 years of experience. I work with Jamstack, .NET, elixir and AWS. I’ve been working on improving the performance and scalability of large web applications. 
4433802;contratado;"???? Busco sempre ser a melhor versão de mim mesmo. É um prazer ter você aqui! Como engenheiro de software, tive muitas experiências legais com grandes empresas e clientes interessantes.
Não tenho certeza sobre o que estarei me tornando amanhã ou onde estarei, mas sei que estarei codificando e tentando resolver problemas.

???? I’m always looking to be the best version of myself. It’s a pleasure to have you here! As a Software Engineer I have had a lot of cool experiences with huge companies and interesting customers. 
I’m not sure about what I’m becoming tomorrow or where I will be, but I know that I will be coding and trying to solve problems."
2837662;contratado;"Full Stack Engineer | Consultor BPM | Tech Lead

A minha trajetória passa tanto por desenvolvimento de software, como por processos e a disciplina de BPM. Já são mais de 8 anos atuando como Consultor, participando de diversos projetos, tanto na área pública como na área privada.

Esta experiência me oportunizou atuar com diversas stacks tecnológicas, realidades e desafios distintos, inerentes de cada projeto e cliente, realmente mergulhando nas temáticas de tecnologia e automação de processos. Hoje percebo que trabalhar com processos e transformação digital significa também um exercício de empatia, e é incrível perceber como o BPM constrói pontes entre as áreas de negócio e a área de tecnologia.

Neste meio tempo já atuei com diversos BPMS (Camunda, Orquestra/Zeev e Bizagi), linguagens como Javascript/Node e frontend com a tríade HTML, CSS e Javascript. Contudo, a minha especialidade é o ecossistema web, atuando como Full Stack, logo frameworks como Vue e React fazem parte da minha experiência, e para o backend minha atuação é majoritariamente com Node, ainda que eu tenha uma herança acadêmica com Java. Relativo à disciplina de processos (BPM), tenho a certificação CBPP® e experiência trabalhando junto a escritórios de processos ou mesmo apoiando a definição e implementação destes."
3715027;contratado;Atualmente tenho experiência em Teste de Software manual e também de performance com ferramentas como Jmeter e blazemeter, uso do git/gitlab para acessar os casos de uso, conhecimento em toda a vida util do software, desde a iniciação, do planejamento do projeto até a iteração.
4026549;contratado;"Plus ratio quam vis

Probably you will find me building something with one of these things:
-= Front-end =-
HTML/5
CSS/3
JavaScript
Ajax
JQuery
TypeScript
Jinja

-= Back-end (Java) =-
Java	
Servlet
Maven
JPA
Hibernate
Spring
Jersey
JAX-RS (Rest)
JAX-WS (SOAP)

-= Back-end (Python) =-
Python
SQLAlchemy 
Flask 
Flask Migration
Psycopg2
Alembic

-= Testing =-
JUnit 
Mockito 
Unnitest

-= Database =- 
Oracle
 SQL Server 
MySql 
Postgres

-= Business Process Management =-
Camunda
Appian
Bizagi Studio
Bizagi Modeler
Oracle ADF Framework
Oracle BPM 11g/12c

-= Robotic Process Automation =-
Automation Anywhere"
4177590;contratado;"Possuo mindset ágil e perfil hands-on para atuar com diferentes tecnologias e projetos.
Conhecimento em qualidade de software para atuar com testes manuais e automatizados aplicando a cultura de shift left testing na esteira e processos de desenvolvimento.
Conhecimentos em frameworks de testes Web composto por Java, Selenium, Cucumber em um projeto Maven."
3829021;contratado;Programador Java raiz, aqui a gente vai desde estrutura de dados até Spring Boot :D
4040568;contratado;"Profissional sedento por conhecimento, apaixonado por tecnologia e extremamente focado na área de desenvolvimento de software. Atualmente trabalhando na criação e manutenção de API's em microserviços com Java 8, Springboot, Spring Framework, JDBC e SQL Server, tendo como ferramentas auxiliares Jenkins, Git e AWS.

Java | Springboot | Spring Framework | JDBC | JUnit | SQL Server"
4325139;contratado;"Desenvolvedor Back-end.

Atualmente cursando Ciências da Computação e em constante busca pelo conhecimento em ferramentas como Python 3+, Banco de Dados (MySQL e PostgreSQL), Frameworks (Django). Assim como versionamento de códigos, em GIT.

Tenho como objetivo na área de tecnologia, desenvolver cada vez mais minhas habilidades técnicas nas respectivas ferramentas mencionadas e nas demais relacionadas a área de back-end. 

Disposto a enfrentar novos desafios e trabalhar em equipe."
4254694;contratado;Full Stack Sênior Web Developer com mais de 12 anos de experiência. Focado em performance e inovação. Inteligência de negócios, machine learning, IoT e relacionados.
4079922;contratado;"Sou graduada em Comunicação Social com habilitação em Publicidade e Propaganda e atualmente curso pós-graduação em Gestão de Negócio com foco em competências comportamentais.

Tenho experiência em marketing digital, produção de conteúdo para a web, SEO, CRO, inboud marketing, marketing de conteúdo, gestão de campanhas de mídia paga em empresas de tecnologia, setor moveleiro e de comunicação.

Invisto parte importante do meu tempo para adquirir novos conhecimentos e acredito que respeito e comunicação clara são elementos chaves para um ambiente de trabalho produtivo e saudável.

Tenho experiência no exterior e inglês em nível avançado."
2906895;contratado;"Career developed in the Information Technology area, with more than 12 years of extensive experience designing architectures and Java development.

My Hobby is to perform POC of new technologies. Code writer and solutions architecture at wipdev.com. I am an expert in migration of services to cloud with IaaS, PaaS, SaaS.

Post-graduated in Architecture and Cloud Computing projects, I carry a strategic vision in Kubernetes with elastic and resilient solutions. Leadership of agile teams acting as Scrum Master and technical leader.

I am a specialist in BPM technologies, EDI, SOA and iPaaS development frameworks using several types of Enterprise Application Integration. These include IBM/Red Hat family: Sterling B2B Integrator, Sterling Connect:Direct and Sterling Control Center. Red Hat Process Automation Manager (jBPM), Red Hat Decision Manager and Red Hat Openshift.  

Deep knowledge of CI/CD pipelines and semantic versioning. With high performance and low cost in the cloud.

Experience in EDI interface mapping of Sterling. Knowledge of Mainframe and UNIX systems.

I participated in large projects with several international clients, such as FedEx, Procter & Gamble, Zurich Insurance, Apple, Natura. Defining solution architecture and systems development with agile, dynamic and value for the client."
3939913;contratado;"General Information

- 4 years of experience as Salesforce Consultant at big clients, such as Vivo, Itaú, Sulamérica, C6 bank and Globo.
- Graduated in Software Development and Analysis from SENAC
- Advanced English
- Knowledge in agile (scrum)

Salesforce Skills and Certifications

- Certified 'Salesforce Administrator'
- Certified 'Salesforce Platform App Builder'
- Certified 'Salesforce Experience Cloud Consultant'
- Experience as Salesforce Tech Lead
- Experience with Sales, Service and Experience Cloud
- Service Cloud expert
- Automated Processes (Flow, Process Builder and Workflow)
- Einstein Bot (Chat/Whatsapp), Cases, Omni-channel, Queues, Entitlements and Milestones, Routing,
   Email-to-Case...
- Permission and Sharing settings (Profiles, Roles, OWD, Public Groups, Sharing Rules...)
- General org settings
- Reports and Dashboards
- Apex code analysis

Contact

E-mail: renanbonini@hotmail.com"
3861699;contratado;"Agility enthusiast, with 10 years of experience in product management and evolution. Studious and connoisseur of good practices and agile methods, using agility as a means of adding value to the business and improving people's performance. Facilitation of workshops and ceremonies using agile approaches: Scrum, Kanban, XP, PBB, Lean Inception, Management 3.0 and Design Thinking. Certified ScrumMaster®-CSM, official international Scrum Alliance certificate.
Kanban System Design (KMP I).
ICAgile Agile Product Ownership (ICP-APO)."
4157743;contratado;"Back-End developer with experience using NodeJs.
Front-End developer with experience using Angular 4+ and React js. 
Hybrid mobile developer with experience using Ionic 3+ and React Native. "
3683447;contratado;"Apaixonado por Tecnologia e desenvolvimento, formado em análise e desenvolvimento de sistemas no Instituto INFNET no Rio de Janeiro.

Depois de atuar no mercado de logística por mais de 6 anos, finalmente dei uma mudança brusca na minha vida acadêmica e profissional. Tenho facilidade em trabalhar em equipe, liderança, tomada de decisão, curto prazos, proatividade.

 Amo programação e autodidata no DNA. Amo açaí, Barcelona, Coldplay e fã do Messi.

Entusiasta  de  React, Angular e NodeJs.

Ideias mudam o mundo. O que eu posso fazer por você hoje?

Vamos tomar um café? "
4037357;contratado;I am working with functional testing automation and DevOps, changing mindsets, automating process and help teams to delivery a quality software. 
3371441;contratado;"Profissional com mais de 10 anos de experiência em testes de software, com as abordagens funcional ou teste de sistemas, integração, regressão e aprovação do usuário.

Detentor de amplo conhecimento técnico, partindo de linguagens de programação (compiladas e scripts), frameworks diversos, metodologias de trabalho, treinamento de equipes e usuários.

Analista de sistemas formado em 2010 pela UniverCidade, com larga experiência em testes de software voltados para o segmento de telecomunicações (OSS e BSS), com atuação em projetos diferenciados, indo desde gerenciamento de redes satelitais até orquestração de fluxo de serviço.

Pós-graduando em análise de sistemas na PUC-Rio em 2013."
